iteration,sign_ns,verify_ns,total_ns
64762,165351,30982,196358
64763,170685,30702,201415
64764,165424,30657,196108
64765,176362,30386,206774
64766,159896,30607,190526
64767,159482,30767,190269
64768,158191,30704,188914
64769,154221,30334,184574
64770,161900,30460,192379
64771,216947,31504,248469
64772,192771,31041,223841
64773,171351,30568,201952
64774,168234,30624,198882
64775,172674,30895,203598
64776,161384,30219,191633
64777,198275,30684,228992
64778,158773,31022,189827
64779,170040,34455,204527
64780,168635,30827,199492
64781,162664,30274,192969
64782,160346,30703,191081
64783,158615,30909,189555
64784,158773,30628,189432
64785,322202,30899,353130
64786,164225,30505,194762
64787,159660,30754,190445
64788,156988,30169,187189
64789,269402,31133,300564
64790,325968,30956,356952
64791,190505,30837,221363
64792,151954,29865,181838
64793,157283,29917,187213
64794,183845,30095,213954
64795,170024,30025,200063
64796,153813,30204,184031
64797,146917,30071,177014
64798,146528,29876,176416
64799,142469,30130,172613
64800,140554,29979,170546
64801,138080,29834,167929
64802,135603,29733,165349
64803,149206,29869,179089
64804,141028,29779,170822
64805,182621,29739,212373
64806,142477,29914,172404
64807,138473,29636,168127
64808,140208,29802,170024
64809,136923,33675,170611
64810,145304,30376,175693
64811,140350,29948,170312
64812,142165,29939,172116
64813,138536,29927,168476
64814,138541,30069,168622
64815,137784,30278,168075
64816,141476,29882,171371
64817,291989,30101,322105
64818,177469,29886,207367
64819,136274,30154,166442
64820,139451,29965,169431
64821,145816,30181,176010
64822,149560,30362,179935
64823,139954,30022,169990
64824,134939,30011,164964
64825,137043,29935,166997
64826,182740,30031,212783
64827,171239,30099,201352
64828,141477,29994,171484
64829,142116,30258,172387
64830,138896,30217,169127
64831,139890,30252,170157
64832,138878,29998,168890
64833,136389,29799,166201
64834,139632,29921,169565
64835,142338,30355,172713
64836,135807,29947,165773
64837,180090,29871,209973
64838,141804,30362,172178
64839,137381,29752,167145
64840,136018,29594,165626
64841,132116,29934,162066
64842,136747,29860,166620
64843,139045,30343,169401
64844,137034,30225,167273
64845,139572,29502,169089
64846,136975,29634,166624
64847,134008,29661,163683
64848,135714,29967,165694
64849,290971,30059,321044
64850,176665,30181,206859
64851,133714,29571,163299
64852,136274,29936,166224
64853,140663,30485,171161
64854,141567,29971,171552
64855,140355,30437,170806
64856,134362,29921,164298
64857,136891,29949,166855
64858,175080,29652,204751
64859,168920,29771,198704
64860,144643,30045,174702
64861,141156,30165,171335
64862,140718,29796,170528
64863,135802,29669,165484
64864,135392,29611,165016
64865,136958,30254,167225
64866,144550,30093,174656
64867,141828,29906,171747
64868,135210,29899,165122
64869,177621,30004,207638
64870,142488,30142,172643
64871,140312,29940,170265
64872,137685,30197,167895
64873,132595,30024,162633
64874,136499,29882,166394
64875,136024,29754,165792
64876,136674,30081,166767
64877,140092,29979,170084
64878,139178,29817,169007
64879,134649,29799,164462
64880,135989,30146,166149
64881,294614,30029,324657
64882,186376,29853,216242
64883,137949,29947,167910
64884,138305,30399,168715
64885,142364,29984,172361
64886,147744,29990,177748
64887,206641,29787,236442
64888,153827,29847,183688
64889,141335,30127,171477
64890,156452,29616,186081
64891,149311,29828,179152
64892,133584,29690,163288
64893,140167,29859,170039
64894,134906,30294,165213
64895,136713,30025,166752
64896,132977,29942,162934
64897,131985,29526,161524
64898,131913,29890,161817
64899,141664,30405,172081
64900,134750,29551,164314
64901,139050,29614,168677
64902,135444,29782,165239
64903,132060,30068,162141
64904,133372,29804,163189
64905,138861,29988,168862
64906,135039,30120,165178
64907,133124,30219,163358
64908,132074,30010,162098
64909,132859,29673,162546
64910,132805,30034,162853
64911,135228,29857,165099
64912,135771,29838,165622
64913,288460,29803,318274
64914,133427,30172,163611
64915,135596,29946,165555
64916,136041,30120,166174
64917,137626,30137,167776
64918,133227,30406,163646
64919,135506,29918,165438
64920,130720,29999,160739
64921,132604,29843,162460
64922,135141,29562,164716
64923,136843,30003,166859
64924,131741,29747,161507
64925,133017,29947,162977
64926,131942,30116,162073
64927,130426,29806,160246
64928,136494,30103,166615
64929,133663,29992,163669
64930,134095,29813,163920
64931,134819,30421,165255
64932,131123,29581,160719
64933,132793,29884,162690
64934,133817,31980,165810
64935,136293,29360,165672
64936,132718,30237,162973
64937,132762,30061,162837
64938,131403,29919,161336
64939,131464,29705,161182
64940,132062,34181,166257
64941,136553,29626,166198
64942,133145,30044,163204
64943,132990,29681,162685
64944,134866,29602,164481
64945,282473,30094,312580
64946,136996,30231,167241
64947,139267,29506,168788
64948,132098,29687,161799
64949,134805,30017,164835
64950,140087,30316,170416
64951,135474,29802,165291
64952,136436,29673,166122
64953,133017,29986,163016
64954,131235,29475,160728
64955,133142,29985,163143
64956,130601,29540,160155
64957,131748,30063,161826
64958,136760,29629,166401
64959,133250,30190,163458
64960,131079,29822,160914
64961,134936,29977,164926
64962,131062,29791,160865
64963,134333,29848,164195
64964,133262,29831,163106
64965,134034,30062,164108
64966,133793,30167,163974
64967,132170,30196,162380
64968,131109,30159,161282
64969,131185,30055,161259
64970,135234,29994,165241
64971,133668,30296,163977
64972,131698,30011,161722
64973,131256,29835,161105
64974,130735,29958,160706
64975,131371,30002,161387
64976,133607,29551,163170
64977,252770,29817,282601
64978,131923,29879,161817
64979,132216,29864,162094
64980,131086,30072,161174
64981,135616,30421,166049
64982,135320,29945,165277
64983,133998,29519,163529
64984,131403,29874,161291
64985,131430,30010,161454
64986,131611,29950,161575
64987,133149,29740,162903
64988,133807,29765,163586
64989,134129,30284,164425
64990,132646,29587,162248
64991,131902,30145,162061
64992,130265,30028,160305
64993,130604,29835,160458
64994,136230,29909,166152
64995,136008,30032,166053
64996,132371,30206,162591
64997,132601,29459,162073
64998,133326,29840,163180
64999,132185,30015,162213
65000,136882,29927,166824
65001,133110,29886,163010
65002,130200,30000,160214
65003,131030,30008,161053
65004,131110,30099,161222
65005,130710,29578,160302
65006,133104,30046,163167
65007,134129,29840,163983
65008,132494,30118,162626
65009,287338,29927,317286
65010,133810,29758,163587
65011,131451,32160,163625
65012,137079,29664,166756
65013,136002,30205,166221
65014,136767,30142,166922
65015,135444,30115,165572
65016,130731,29620,160366
65017,131883,32485,164381
65018,134885,29632,164529
65019,133298,29866,163178
65020,130194,29836,160044
65021,132465,30006,162487
65022,131390,30100,161502
65023,131580,30006,161613
65024,140074,30001,170088
65025,136430,30061,166505
65026,133779,29822,163613
65027,138012,30035,168061
65028,131407,30058,161478
65029,131010,29524,160547
65030,138272,29619,167905
65031,132390,29899,162307
65032,130174,29561,159750
65033,131495,30022,161530
65034,132401,30089,162503
65035,131527,29943,161484
65036,137869,30048,167929
65037,135662,30021,165694
65038,132791,29966,162771
65039,131566,29452,161031
65040,132142,29905,162062
65041,283907,30010,313932
65042,133313,29876,163201
65043,135030,29890,164932
65044,132254,30069,162342
65045,135380,29992,165386
65046,133815,29902,163730
65047,138437,30086,168537
65048,132481,29516,162012
65049,133098,30007,163124
65050,131720,29897,161631
65051,132222,29869,162110
65052,131405,29690,161108
65053,136387,29572,165974
65054,133304,30183,163498
65055,130949,29902,160866
65056,131173,29789,160976
65057,130111,29638,159763
65058,130706,29920,160641
65059,138939,30102,169056
65060,136531,29916,166460
65061,133368,29852,163234
65062,134470,29846,164329
65063,131706,30345,162065
65064,131193,29766,160974
65065,131670,32467,164150
65066,135859,30391,166264
65067,134552,29872,164437
65068,132618,29948,162580
65069,131834,29744,161591
65070,130749,29824,160587
65071,131049,30212,161274
65072,139427,30016,169456
65073,283146,29840,313001
65074,132068,30088,162170
65075,131614,29581,161207
65076,133524,29601,163139
65077,139008,30174,169195
65078,139513,30001,169528
65079,134640,29876,164530
65080,132326,30254,162594
65081,131340,29674,161028
65082,130520,30012,160546
65083,138853,29732,168599
65084,133594,29986,163592
65085,133682,30141,163834
65086,131987,30333,162332
65087,130486,29790,160289
65088,131610,29735,161361
65089,133292,29862,163167
65090,133071,29957,163040
65091,134624,30057,164695
65092,131527,30002,161543
65093,133203,29975,163191
65094,134021,29601,163635
65095,135164,30124,165301
65096,132304,29799,162117
65097,131778,30077,161870
65098,131263,30038,161315
65099,130323,29834,160172
65100,131257,30062,161333
65101,132546,29702,162262
65102,133977,29775,163764
65103,133536,30213,163763
65104,131493,30030,161537
65105,283097,29511,312624
65106,131769,32281,164064
65107,134176,29478,163667
65108,133800,30072,163887
65109,136721,30048,166783
65110,133242,30042,163296
65111,133785,29765,163563
65112,131161,29862,161037
65113,143461,29767,173240
65114,190320,29644,219977
65115,137087,29883,166983
65116,131515,30046,161576
65117,131934,29840,161789
65118,134861,29640,164516
65119,133725,30026,163763
65120,132414,29838,162265
65121,130808,29670,160492
65122,130894,30052,160959
65123,135377,30323,165714
65124,130424,31403,161840
65125,133720,29687,163420
65126,136826,29806,166647
65127,133686,29692,163393
65128,131741,29900,161655
65129,131333,30065,161417
65130,129904,29705,159621
65131,138987,30009,169015
65132,132299,30144,162458
65133,131470,30173,161655
65134,131319,30269,161607
65135,131069,29921,161003
65136,130190,29607,159811
65137,279919,29852,309786
65138,132416,30150,162586
65139,132217,29359,161589
65140,130478,29986,160478
65141,134911,30275,165200
65142,142779,30157,172948
65143,136253,30011,166283
65144,130822,30186,161024
65145,131757,29650,161422
65146,130483,30035,160537
65147,132303,29758,162074
65148,132696,29654,162364
65149,133300,29500,162818
65150,130810,30031,160855
65151,131064,30056,161139
65152,130312,30303,160641
65153,130212,29915,160139
65154,134850,29486,164350
65155,136092,29939,166044
65156,130569,30110,160695
65157,130987,30141,161141
65158,132867,29965,162846
65159,133398,29726,163139
65160,130325,33044,163383
65161,136441,29698,166165
65162,132470,30046,162528
65163,131131,29266,160425
65164,130418,29848,160279
65165,131121,29659,160794
65166,130528,30077,160620
65167,138566,29718,168298
65168,132522,30161,162696
65169,283083,29291,312387
65170,131915,29918,161846
65171,130504,29705,160222
65172,132845,29925,162789
65173,137775,29984,167772
65174,132309,30212,162534
65175,133686,29791,163492
65176,131363,29516,160893
65177,131278,30139,161429
65178,133671,29785,163469
65179,133095,30038,163148
65180,131772,29938,161726
65181,132846,30127,162986
65182,131087,29582,160689
65183,131140,29857,161011
65184,133891,30211,164117
65185,132482,29851,162346
65186,131172,29603,160790
65187,136260,30304,166578
65188,130972,29843,160829
65189,131866,29776,161656
65190,136911,29796,166720
65191,133169,29904,163086
65192,132857,30143,163016
65193,131871,29962,161846
65194,130189,29916,160119
65195,131300,29921,161247
65196,133197,29774,162984
65197,136006,29686,165712
65198,131750,30193,161956
65199,131635,29687,161336
65200,129981,29806,159802
65201,279858,30159,310031
65202,137799,29781,167594
65203,133183,29871,163066
65204,131112,30029,161157
65205,134571,30024,164608
65206,136041,30325,166379
65207,133722,29949,163685
65208,135406,30336,165754
65209,136564,30247,166826
65210,129770,30017,159805
65211,132087,29929,162033
65212,129520,30086,159620
65213,131107,29773,160894
65214,135109,30140,165262
65215,132206,30116,162334
65216,130238,30096,160348
65217,130459,29724,160196
65218,129247,29825,159085
65219,134950,29956,164919
65220,133316,30191,163520
65221,131364,29843,161221
65222,133060,29761,162833
65223,131322,29878,161214
65224,130229,29753,159995
65225,133982,29716,163712
65226,135069,29993,165074
65227,133856,29869,163739
65228,131865,30126,162004
65229,131943,30091,162047
65230,130548,30105,160667
65231,129974,29916,159903
65232,134999,30093,165106
65233,287129,29928,317068
65234,131882,29477,161372
65235,130905,29893,160811
65236,130285,30086,160382
65237,133917,32631,166561
65238,134036,30057,164106
65239,134130,29695,163838
65240,131069,29560,160648
65241,131672,29642,161333
65242,132315,29869,162199
65243,131583,29253,160853
65244,134759,30071,164844
65245,133066,30013,163091
65246,131683,29897,161594
65247,133822,29845,163679
65248,130649,29872,160535
65249,131271,29843,161129
65250,133368,29549,162931
65251,134799,30310,165123
65252,130130,29662,159807
65253,130810,29923,160747
65254,132965,30083,163061
65255,131383,30345,161742
65256,134139,30192,164344
65257,133112,29684,162815
65258,132525,30057,162596
65259,130618,29653,160285
65260,129710,29519,159243
65261,130576,29560,160150
65262,134449,30076,164538
65263,133728,30110,163851
65264,132634,29783,162430
65265,285675,29900,315589
65266,130716,30241,160971
65267,132489,33714,166217
65268,137463,29625,167101
65269,136841,30040,166896
65270,137181,30032,167227
65271,134163,30106,164283
65272,131062,29777,160853
65273,131917,33406,165337
65274,133571,29593,163177
65275,135107,30197,165317
65276,135069,29773,164855
65277,138167,29828,168009
65278,131354,29971,161339
65279,135459,33044,168516
65280,150157,29929,180102
65281,149714,29848,179577
65282,134460,30152,164627
65283,139015,29832,168862
65284,135210,30232,165455
65285,137130,29794,166938
65286,142058,30229,172302
65287,132982,29790,162787
65288,132457,30154,162625
65289,135322,30142,165477
65290,132187,29837,162043
65291,140320,30118,170450
65292,138295,29971,168280
65293,144485,30105,174602
65294,145235,29856,175106
65295,148059,30003,178077
65296,149817,29807,179637
65297,304883,30142,335040
65298,145791,29718,175528
65299,138805,29714,168534
65300,138835,30079,168926
65301,141735,30109,171857
65302,136670,30356,167039
65303,136871,29588,166474
65304,131935,29808,161759
65305,133296,29634,162943
65306,136871,29756,166648
65307,139308,29754,169075
65308,142917,30083,173019
65309,137214,30206,167438
65310,131787,29826,161626
65311,129725,30112,159851
65312,129524,29925,159461
65313,133665,29809,163500
65314,134449,29360,163822
65315,140709,29883,170612
65316,137959,29642,167614
65317,134022,29703,163745
65318,134509,29393,163920
65319,133177,29907,163103
65320,134914,29560,164489
65321,134652,29792,164463
65322,131317,29686,161018
65323,132639,29465,162118
65324,133774,30148,163936
65325,134453,29721,164186
65326,134790,30111,164915
65327,134898,29628,164539
65328,130713,30150,160877
65329,288702,29677,318392
65330,132868,30051,162932
65331,132286,32410,164709
65332,136330,29917,166261
65333,136915,30187,167116
65334,138763,29752,168534
65335,134239,30023,164275
65336,130676,29946,160636
65337,131852,32660,164524
65338,136148,29790,165951
65339,132391,29851,162260
65340,129801,30119,159935
65341,134293,29784,164097
65342,130524,30190,160726
65343,132571,29906,162492
65344,137079,29838,166930
65345,135119,29834,164967
65346,132497,29706,162218
65347,134339,29916,164268
65348,130325,29815,160155
65349,131673,29935,161621
65350,137479,29827,167319
65351,133161,29781,162964
65352,131819,30220,162052
65353,132220,30114,162346
65354,131263,29668,160945
65355,131043,29571,160627
65356,135300,30166,165480
65357,136045,29867,165925
65358,133632,29929,163574
65359,134278,29950,164241
65360,133082,29696,162791
65361,288757,30229,318999
65362,139774,29918,169705
65363,139922,29784,169721
65364,137159,30277,167450
65365,141196,30285,171493
65366,135132,30036,165182
65367,144955,30058,175026
65368,135407,29686,165108
65369,134633,29727,164373
65370,133795,29938,163746
65371,132177,29750,161941
65372,131756,29833,161602
65373,137477,29789,167279
65374,138181,30004,168200
65375,134181,29928,164122
65376,131728,30128,161868
65377,134449,30018,164480
65378,131873,30025,161911
65379,140541,30239,170794
65380,136454,30187,166654
65381,133203,30138,163354
65382,135577,29900,165492
65383,135417,30111,165542
65384,138690,29638,168342
65385,137531,29867,167413
65386,135641,29875,165529
65387,132282,29544,161840
65388,131959,29880,161853
65389,131246,29758,161018
65390,133058,29363,162434
65391,135786,29819,165619
65392,133579,30217,163808
65393,232156,29799,261968
65394,131338,30181,161534
65395,132665,29659,162339
65396,130829,30126,160968
65397,139855,30057,169924
65398,138180,29939,168133
65399,135965,29944,165922
65400,131867,30127,162007
65401,131469,29921,161404
65402,131310,29939,161264
65403,137485,29882,167382
65404,133464,29729,163206
65405,133814,30002,163829
65406,131804,29906,161724
65407,132909,29999,162923
65408,129812,30010,159836
65409,133846,29495,163357
65410,132779,29584,162377
65411,134932,30354,165300
65412,130720,29980,160713
65413,132330,30070,162413
65414,133946,30204,164164
65415,135668,29841,165523
65416,134289,29889,164191
65417,133531,30009,163553
65418,131420,29669,161103
65419,131555,29964,161531
65420,131312,30108,161433
65421,134081,29907,164002
65422,132889,30087,162990
65423,133880,30025,163919
65424,131030,29891,160934
65425,282056,29764,311833
65426,131062,32263,163338
65427,137003,29744,166760
65428,134131,29654,163796
65429,135310,30013,165337
65430,133147,29841,163002
65431,133616,29961,163591
65432,130805,31726,162544
65433,135752,29941,165707
65434,132592,29993,162597
65435,131841,30163,162019
65436,129568,30022,159603
65437,132500,29742,162257
65438,130947,29905,160865
65439,135191,29975,165179
65440,132832,30100,162945
65441,131947,29761,161723
65442,129373,30075,159460
65443,135546,30511,166070
65444,131518,29707,161239
65445,131919,29954,161889
65446,134938,29862,164814
65447,131299,30196,161510
65448,129698,30120,159833
65449,130459,29797,160269
65450,129948,29896,159858
65451,197068,31343,228424
65452,261827,30755,292603
65453,239885,30423,270334
65454,168128,29803,197949
65455,152623,30343,182985
65456,153219,29853,183085
65457,288752,29981,318749
65458,139631,30295,169941
65459,164397,30024,194435
65460,147188,30321,177530
65461,150085,29870,179968
65462,148477,30072,178563
65463,141859,30231,172104
65464,136977,29880,166870
65465,137753,33912,171679
65466,183888,30270,214171
65467,172346,29792,202151
65468,141935,29719,171668
65469,142778,29699,172490
65470,137682,29610,167306
65471,141977,29895,171885
65472,140516,29994,170523
65473,140048,30298,170359
65474,135281,29971,165266
65475,143078,30089,173181
65476,134789,30201,165009
65477,188795,30129,218937
65478,143063,29811,172887
65479,138015,29987,168015
65480,135543,30134,165692
65481,139382,30241,169636
65482,137019,31780,168813
65483,140968,30174,171158
65484,137045,29799,166857
65485,135733,30343,166089
65486,136492,30173,166678
65487,139704,30289,170008
65488,140548,29797,170362
65489,292564,30004,322583
65490,139667,30218,169897
65491,173544,29668,203227
65492,135813,29789,165617
65493,145751,30272,176037
65494,138662,30192,168868
65495,139896,29971,169881
65496,133772,29780,163572
65497,136603,30025,166642
65498,133102,29881,162997
65499,168118,29977,198121
65500,141992,29971,171981
65501,142792,29789,172594
65502,137098,29928,167039
65503,136696,30176,166885
65504,135916,29966,165896
65505,144408,30074,174497
65506,140483,30154,170650
65507,142715,30144,172871
65508,134397,30101,164514
65509,174273,29307,203593
65510,138140,33422,171574
65511,143813,30151,173979
65512,135829,29940,165783
65513,135775,30258,166049
65514,135917,30094,166025
65515,135570,30135,165720
65516,135594,33926,169534
65517,141110,29845,170970
65518,138156,30492,168661
65519,135751,29626,165390
65520,137507,30241,167761
65521,288647,33484,322144
65522,143587,29929,173530
65523,178809,30306,209130
65524,136305,30016,166335
65525,143810,30242,174066
65526,144886,29873,174785
65527,149759,30278,180051
65528,150124,30419,180562
65529,139746,30025,169787
65530,174794,29938,204744
65531,161864,29795,191674
65532,143558,32413,175985
65533,144189,29939,174141
65534,138594,30211,168819
65535,141276,30071,171359
65536,139697,29730,169440
65537,137561,29999,167573
65538,139293,30127,169431
65539,152836,30415,183265
65540,138225,30144,168395
65541,174004,29870,203887
65542,139017,30358,169390
65543,138578,30190,168781
65544,138649,29936,168598
65545,139490,30162,169665
65546,135930,30086,166030
65547,142863,30177,173066
65548,137116,29959,167096
65549,137652,30197,167861
65550,139645,30283,169947
65551,137536,29778,167328
65552,137339,29961,167315
65553,289046,30025,319092
65554,137637,30189,167839
65555,191215,29660,220887
65556,141219,30230,171464
65557,141629,30494,172137
65558,136770,30364,167149
65559,138651,29878,168542
65560,136653,33492,170158
65561,147630,30143,177787
65562,175603,30074,205689
65563,165809,29688,195507
65564,147395,29923,177331
65565,142014,29947,171974
65566,140381,29605,170001
65567,137820,29911,167745
65568,137792,30158,167963
65569,135459,30385,165858
65570,133926,30065,164004
65571,140806,30093,170912
65572,139832,29841,169693
65573,176667,30097,206777
65574,137903,29912,167828
65575,136006,30220,166240
65576,133507,30160,163680
65577,135044,30285,165344
65578,142116,30486,172616
65579,136403,29694,166115
65580,135025,30265,165304
65581,134722,30181,164917
65582,134700,29534,164248
65583,133532,29805,163351
65584,142371,30105,172491
65585,282731,29844,312589
65586,133311,30183,163506
65587,173175,29980,203174
65588,138442,32895,171349
65589,144438,30042,174494
65590,145376,30218,175612
65591,140354,30077,170446
65592,134486,29989,164488
65593,136748,30088,166849
65594,178408,29827,208249
65595,160711,30107,190833
65596,141469,29735,171217
65597,140718,29824,170561
65598,136503,30116,166632
65599,136603,30220,166838
65600,139539,30041,169595
65601,138775,29931,168727
65602,136059,29983,166057
65603,140938,30409,171362
65604,134966,29825,164806
65605,176939,30061,207019
65606,142208,30300,172521
65607,139386,29889,169288
65608,135115,30031,165161
65609,136127,30293,166435
65610,136660,30312,166985
65611,137022,29657,166694
65612,145563,30006,175582
65613,140619,29889,170521
65614,137510,29591,167113
65615,134217,29899,164130
65616,134339,30044,164398
65617,291782,30021,321815
65618,138019,30006,168037
65619,175861,29748,205622
65620,134159,30012,164186
65621,142130,30037,172182
65622,143867,30037,173917
65623,147873,30222,178109
65624,138951,29908,168872
65625,139804,29739,169556
65626,171994,29758,201765
65627,157244,29720,186979
65628,192828,30238,223084
65629,164931,30461,195411
65630,144443,30180,174636
65631,137851,30041,167906
65632,138149,30376,168539
65633,139933,29903,169852
65634,138820,29934,168766
65635,145576,30403,175991
65636,135650,29923,165586
65637,173352,30087,203452
65638,141770,29839,171623
65639,140256,29700,169969
65640,137258,30324,167597
65641,138121,29638,167772
65642,136783,30290,167088
65643,137217,30306,167536
65644,137374,29738,167123
65645,138020,30232,168265
65646,137559,29826,167400
65647,135088,29950,165052
65648,135543,30183,165740
65649,292300,29484,321798
65650,137607,29635,167255
65651,136839,30027,166879
65652,136212,29939,166165
65653,140756,30140,170910
65654,148296,30228,178552
65655,142801,30144,172958
65656,137805,29877,167696
65657,139899,30155,170069
65658,134384,29685,164084
65659,162131,29742,191893
65660,139662,30130,169806
65661,138800,30470,169284
65662,143382,30075,173468
65663,137389,30029,167432
65664,136161,30445,166620
65665,136112,29798,165922
65666,135727,30281,166034
65667,140928,30331,171272
65668,144772,30319,175105
65669,136237,30176,166427
65670,140787,30163,170964
65671,140820,30065,170896
65672,136104,29541,165657
65673,137190,32833,170037
65674,142378,30354,172748
65675,139302,30183,169500
65676,140978,30003,170993
65677,155719,29970,185705
65678,166455,29858,196328
65679,166466,30051,196532
65680,155944,30072,186044
65681,300288,30027,330327
65682,147656,30502,178170
65683,146935,29755,176702
65684,152917,30027,182958
65685,150840,30169,181022
65686,141774,30224,172012
65687,142270,30280,172563
65688,139499,29963,169475
65689,139180,32423,171617
65690,180842,30020,210876
65691,164041,29660,193714
65692,142625,30149,172787
65693,139590,30192,169795
65694,136344,29876,166236
65695,140734,30231,170979
65696,137249,30131,167394
65697,138024,29810,167849
65698,136090,29702,165806
65699,144772,30080,174866
65700,137605,29860,167479
65701,183890,29699,213603
65702,143399,29861,173274
65703,141366,29955,171347
65704,143348,30075,173437
65705,144810,29856,174681
65706,143966,30004,173981
65707,146103,29875,175994
65708,141179,30267,171459
65709,139916,30169,170097
65710,141888,30137,172038
65711,137206,29772,166993
65712,142699,29638,172350
65713,249145,30027,279186
65714,141213,30270,171497
65715,181293,29952,211261
65716,138618,30049,168680
65717,150224,30048,180285
65718,149804,30049,179868
65719,142452,30131,172593
65720,137226,30207,167446
65721,141279,29990,171283
65722,180571,29784,210369
65723,174173,30023,204209
65724,146921,29748,176682
65725,142897,30265,173175
65726,140189,29889,170091
65727,144523,29970,174506
65728,139460,30107,169580
65729,143699,30243,173962
65730,139534,29786,169334
65731,146926,30649,177588
65732,136689,29792,166495
65733,190911,29856,220780
65734,176943,30145,207099
65735,170983,30224,201220
65736,169899,29985,199898
65737,154333,29759,184105
65738,138786,30037,168835
65739,146644,30162,176819
65740,143891,29603,173508
65741,142938,30134,173087
65742,142044,29973,172035
65743,142280,30153,172446
65744,145987,29975,175976
65745,308044,29573,337631
65746,152304,29859,182177
65747,184747,30203,214966
65748,143163,30244,173420
65749,154136,30346,184494
65750,143816,30228,174057
65751,141813,30496,172322
65752,134996,30286,165299
65753,135989,30306,166307
65754,185187,30004,215203
65755,179572,29732,209317
65756,155633,29865,185512
65757,146630,30316,176959
65758,145664,29963,175640
65759,142862,29899,172775
65760,147301,30041,177356
65761,142777,29816,172608
65762,142440,29948,172402
65763,146210,30189,176412
65764,140236,30169,170419
65765,177111,29969,207094
65766,153853,30270,184137
65767,146913,30142,177069
65768,140960,30043,171016
65769,143580,30319,173914
65770,145301,30070,175384
65771,141558,33954,175524
65772,142048,29752,171813
65773,142260,29782,172054
65774,139613,29906,169532
65775,138393,30046,168451
65776,141099,29951,171063
65777,756221,77403,833639
65778,612652,76064,688740
65779,636702,77583,714311
65780,668043,75566,743634
65781,462380,74168,536574
65782,362773,74584,437383
65783,293728,74167,367921
65784,320225,75091,395340
65785,277739,73324,351087
65786,382233,73605,455864
65787,438462,73555,512043
65788,321700,71685,393405
65789,307527,73180,380728
65790,254169,77515,331707
65791,255906,74036,329963
65792,252996,74395,327412
65793,251600,74301,325921
65794,302401,74943,377365
65795,263895,73776,337693
65796,247022,76218,323260
65797,291101,74259,365381
65798,287663,73670,361353
65799,255641,73859,329520
65800,296140,74340,370503
65801,256391,73919,330333
65802,259812,72528,332361
65803,277682,73043,350746
65804,266004,73995,340020
65805,293010,74091,367124
65806,296174,74551,370746
65807,313004,73554,386581
65808,285412,75442,360874
65809,335170,74527,409717
65810,268549,79373,347941
65811,307697,70229,377950
65812,262896,69846,332760
65813,256533,70132,326684
65814,253421,70760,324199
65815,235765,70770,306555
65816,272475,74774,347270
65817,249405,68421,317846
65818,302233,70187,372440
65819,317619,70321,387959
65820,310382,69198,379600
65821,294644,69479,364310
65822,266836,70114,336969
65823,256921,69580,326521
65824,244396,69268,313683
65825,238519,67854,306392
65826,277958,68441,346420
65827,238078,68708,306805
65828,238010,69730,307760
65829,279811,69465,349297
65830,274644,68309,342973
65831,237573,68350,305943
65832,281896,69079,350996
65833,229614,69217,298850
65834,232156,70167,302342
65835,233681,69004,302703
65836,234658,68677,303355
65837,228309,68239,296569
65838,236204,69174,305399
65839,261947,69200,331168
65840,221917,69614,291550
65841,254339,69460,323819
65842,226796,68684,295500
65843,262037,68554,330611
65844,227793,69242,297053
65845,227105,69159,296284
65846,232755,69565,302340
65847,227387,72317,299723
65848,271962,69616,341601
65849,222472,69001,291494
65850,262570,71499,334088
65851,272862,69687,342568
65852,342785,69294,412097
65853,273179,69241,342437
65854,224184,69252,293455
65855,219452,69542,289013
65856,221507,72676,294204
65857,226957,69797,296775
65858,340955,68482,409455
65859,219343,71684,291045
65860,301482,69585,371088
65861,265551,69335,334906
65862,257427,172631,430076
65863,321876,32333,354253
65864,327886,31005,358925
65865,433339,31083,464459
65866,299431,31104,330572
65867,283394,31403,314832
65868,287655,30838,318530
65869,285021,31266,316321
65870,221615,29791,251440
65871,387717,31351,419087
65872,285809,30480,316324
65873,241379,29456,270868
65874,208579,29301,237899
65875,245279,28872,274164
65876,200610,29727,230352
65877,200491,28928,229432
65878,203920,29014,232947
65879,202390,28960,231361
65880,324709,29159,353882
65881,198967,29302,228284
65882,350996,28883,379893
65883,440014,29338,469365
65884,355251,29294,384561
65885,213695,29572,243279
65886,209981,29234,239229
65887,199770,29204,228986
65888,203840,28844,232696
65889,202598,28983,231594
65890,319979,29333,349326
65891,203005,28924,231942
65892,274666,29325,304005
65893,322349,29088,351451
65894,240360,29333,269707
65895,200579,29174,229767
65896,278051,29068,307132
65897,199334,29461,228810
65898,200723,29563,230305
65899,198964,31050,230032
65900,203734,29448,233196
65901,200033,29359,229405
65902,206638,29369,236021
65903,323520,29063,352597
65904,201933,29067,231012
65905,216335,29404,245751
65906,197905,29324,227247
65907,334158,29199,363371
65908,202867,29290,232169
65909,201246,29228,230487
65910,206242,29105,235361
65911,203771,29079,232863
65912,318119,29200,347333
65913,199826,29391,229230
65914,317209,30325,347547
65915,342077,29143,371234
65916,271148,29058,300219
65917,240944,29659,270617
65918,443287,29384,472685
65919,219525,29240,248778
65920,386577,29418,416007
65921,289527,29401,318940
65922,328915,29298,358232
65923,372417,29303,401735
65924,321184,29095,350293
65925,407776,29188,436977
