iteration,sign_ns,verify_ns,total_ns
35624,198836,25131,223978
35625,201025,25163,226201
35626,314536,25122,339670
35627,198979,25427,224418
35628,198420,25747,224178
35629,209723,25192,234925
35630,216272,25036,241319
35631,197449,25305,222765
35632,196719,24984,221714
35633,318590,25350,343951
35634,201603,25375,226990
35635,203921,24907,228844
35636,208520,25023,233555
35637,208933,25247,234193
35638,202817,25048,227877
35639,198524,25076,223613
35640,199501,25210,224721
35641,207482,23614,231106
35642,219299,25015,244325
35643,211822,24904,236738
35644,201925,25132,227070
35645,202281,23157,225450
35646,210418,25022,235449
35647,198372,25181,223563
35648,198088,25323,223421
35649,195479,25450,220941
35650,206616,24980,231609
35651,202095,24995,227101
35652,310242,25163,335416
35653,196637,25294,221943
35654,230891,25349,256252
35655,199546,25139,224694
35656,199285,25323,224620
35657,200428,25312,225751
35658,346340,25440,371792
35659,212611,25315,237939
35660,199955,25193,225160
35661,197593,25031,222635
35662,210661,25098,235771
35663,198880,25221,224113
35664,195606,25283,220900
35665,310339,25771,336119
35666,206215,25245,231470
35667,200120,24870,225002
35668,195265,25187,220464
35669,194406,25187,219605
35670,199209,25841,225061
35671,200719,25478,226207
35672,196798,24935,221746
35673,192853,25360,218224
35674,192334,25943,218288
35675,200528,25126,225667
35676,206697,25001,231710
35677,196428,25145,221586
35678,193521,25014,218548
35679,191911,25683,217605
35680,200695,24899,225606
35681,195797,24897,220706
35682,195493,25386,220891
35683,194412,25760,220183
35684,306687,25133,331830
35685,196642,25048,221701
35686,232133,25209,257355
35687,199096,23838,222945
35688,200327,23579,223917
35689,195515,23551,219075
35690,197505,23823,221338
35691,191441,23707,215162
35692,206110,24746,230866
35693,203517,25290,228819
35694,246051,24888,270950
35695,196095,25037,221146
35696,193059,23591,216662
35697,308118,25189,333318
35698,198978,25111,224104
35699,200781,25280,226072
35700,204888,24957,229858
35701,210684,25055,235750
35702,198850,25414,224278
35703,199325,25168,224503
35704,196438,25778,222226
35705,352151,24903,377065
35706,273438,24944,298394
35707,206612,25197,231820
35708,203154,24186,227357
35709,203967,25175,229153
35710,194703,25112,219826
35711,193121,25249,218381
35712,192055,24287,216353
35713,202312,25094,227415
35714,198756,25079,223846
35715,196398,25241,221650
35716,305167,23853,329032
35717,195285,25120,220415
35718,298965,25073,324050
35719,193057,24905,217974
35720,195958,24227,220198
35721,196806,24932,221749
35722,195825,25229,221067
35723,193711,25269,218996
35724,193439,24886,218336
35725,199009,26436,225455
35726,247856,25091,272967
35727,197047,24791,221849
35728,192490,25162,217663
35729,309779,25140,334936
35730,197249,24915,222175
35731,197725,24967,222702
35732,192902,24622,217536
35733,196313,24130,220458
35734,201535,25172,226723
35735,196098,25198,221307
35736,196735,25100,221846
35737,192139,25003,217162
35738,201287,25154,226458
35739,201795,24888,226700
35740,199111,25297,224430
35741,195764,25362,221138
35742,199308,23836,223155
35743,205200,24864,230075
35744,197661,25350,223023
35745,197076,25076,222163
35746,195444,24680,220135
35747,206335,25145,231493
35748,305610,25142,330763
35749,201648,25084,226745
35750,315167,23772,338956
35751,207796,25118,232924
35752,199765,25066,224842
35753,196924,25135,222070
35754,196965,24972,221949
35755,212725,24999,237734
35756,206217,24959,231187
35757,202256,25132,227399
35758,246992,25446,272450
35759,216860,25355,242225
35760,204646,25228,229885
35761,305682,24865,330559
35762,198304,25231,223546
35763,448164,24991,473167
35764,536875,25400,562285
35765,392508,25113,417633
35766,384282,25289,409583
35767,407591,25034,432638
35768,333889,24965,358863
35769,164516,25127,189655
35770,146356,25246,171611
35771,132608,24802,157421
35772,165903,25110,191026
35773,127427,25099,152536
35774,126262,25323,151597
35775,135465,24971,160448
35776,125670,25172,150853
35777,127289,27522,154825
35778,128581,24960,153553
35779,124619,24904,149534
35780,258634,25147,283797
35781,124804,25198,150014
35782,138511,25212,163734
35783,129659,25429,155103
35784,125620,25131,150762
35785,124221,25424,149656
35786,124527,24947,149487
35787,127126,25444,152583
35788,125597,24992,150602
35789,127347,25350,152707
35790,177371,25177,202559
35791,129077,25199,154287
35792,124635,25133,149780
35793,140994,25103,166108
35794,126913,24799,151724
35795,123604,25248,148866
35796,137543,24966,162520
35797,128894,25223,154129
35798,126256,24843,151121
35799,126886,25275,152171
35800,129196,25110,154317
35801,128063,24775,152850
35802,124311,25129,149452
35803,127951,25070,153032
35804,128677,25083,153772
35805,128967,25125,154105
35806,126059,24890,150964
35807,128392,24920,153324
35808,131838,25053,156902
35809,136932,25325,162271
35810,131536,25397,156944
35811,130374,25209,155594
35812,236796,25164,261973
35813,131196,25277,156484
35814,121778,25066,146856
35815,134988,25338,160338
35816,130486,25277,155773
35817,127096,25003,152111
35818,121618,25188,146816
35819,127709,25196,152918
35820,128015,25044,153070
35821,132606,25258,157875
35822,177521,25025,202557
35823,132681,25443,158135
35824,133062,24883,157957
35825,127378,25347,152737
35826,134677,24957,159644
35827,132258,24506,156776
35828,135975,25177,161167
35829,132176,24927,157114
35830,129254,25307,154572
35831,129462,25204,154681
35832,129196,25033,154242
35833,128485,26333,154830
35834,135809,25076,160895
35835,128227,25167,153405
35836,127086,24819,151916
35837,127337,24864,152211
35838,125900,25254,151165
35839,125909,25279,151211
35840,156177,25308,181495
35841,139833,25536,165381
35842,129793,25584,155390
35843,128352,25586,153951
35844,254797,25819,280627
35845,129767,28737,158516
35846,129936,25409,155356
35847,129276,25558,154846
35848,127205,25807,153024
35849,126334,25311,151656
35850,122535,25601,148149
35851,127437,25866,153316
35852,129059,25779,154847
35853,128600,25927,154537
35854,175940,25935,201884
35855,125661,25486,151159
35856,124723,25727,150461
35857,124174,25563,149750
35858,132747,25869,158630
35859,127297,25850,153159
35860,119416,25561,144988
35861,131408,25526,156945
35862,123977,25813,149802
35863,125644,25771,151426
35864,128309,25589,153920
35865,164523,25685,190220
35866,128263,25702,153978
35867,127605,25591,153207
35868,128524,25617,154153
35869,126427,25319,151756
35870,124247,25382,149641
35871,126970,25715,152697
35872,128034,26016,154061
35873,127262,25639,152914
35874,127303,25410,152725
35875,125220,25674,150907
35876,244458,25182,269651
35877,137537,25883,163431
35878,118637,25661,144310
35879,127182,25701,152895
35880,130173,26080,156264
35881,126771,26360,153142
35882,120863,25931,146806
35883,129572,26284,155868
35884,130249,26164,156426
35885,128700,26612,155324
35886,176030,26313,202354
35887,130197,26152,156363
35888,128012,26021,154045
35889,118126,26823,144962
35890,134550,26059,160626
35891,127083,26437,153538
35892,130284,26289,156586
35893,129864,26117,155993
35894,127006,26281,153303
35895,127760,25835,153612
35896,131406,26275,157693
35897,148869,26070,174951
35898,128301,26232,154544
35899,128413,26205,154629
35900,127022,25855,152890
35901,125906,26175,152093
35902,127527,26485,154028
35903,128536,26095,154643
35904,127235,26235,153488
35905,128526,26301,154839
35906,132028,26094,158135
35907,133052,26275,159338
35908,246998,26113,273124
35909,122576,25685,148272
35910,119300,26107,145419
35911,126447,25866,152330
35912,127342,25643,152997
35913,126890,26119,153020
35914,118996,26169,145178
35915,131180,26273,157465
35916,126388,26143,152544
35917,127320,26436,153769
35918,183013,26253,209278
35919,127087,26370,153471
35920,128330,26244,154591
35921,126935,25793,152752
35922,128627,26119,154758
35923,131407,26031,157449
35924,122937,26251,149200
35925,127394,26061,153466
35926,126921,26371,153305
35927,130437,26689,157141
35928,132613,26766,159396
35929,127956,26602,154570
35930,130030,26521,156567
35931,128017,27027,155062
35932,128855,26805,155672
35933,128246,26875,155137
35934,132164,26885,159067
35935,129069,26336,155416
35936,129005,26556,155574
35937,131728,26881,158626
35938,128346,26826,155190
35939,132686,26614,159316
35940,251805,26458,278277
35941,123404,26981,150396
35942,120490,26628,147135
35943,130191,27062,157265
35944,128060,26378,154454
35945,128978,26725,155718
35946,128337,26627,154981
35947,130935,26752,157700
35948,130925,26449,157388
35949,128730,26843,155591
35950,182052,26653,208718
35951,128642,26456,155107
35952,132308,26541,158862
35953,123173,26584,149768
35954,128986,26543,155542
35955,129795,26624,156431
35956,131224,26801,158037
35957,130647,26527,157193
35958,132660,26589,159266
35959,131440,26805,158255
35960,129784,26439,156234
35961,125983,26709,152703
35962,129557,26768,156338
35963,128393,26707,155111
35964,129535,26606,156154
35965,134748,26648,161409
35966,132998,26928,159938
35967,127356,26630,153996
35968,127663,26689,154365
35969,128610,26579,155202
35970,126515,26707,153235
35971,130967,26409,157386
35972,255810,26806,282629
35973,122783,26420,149215
35974,119341,26379,145732
35975,132156,27984,160151
35976,126991,29232,156235
35977,323148,28602,351764
35978,139300,28359,167676
35979,173845,29038,202895
35980,176208,30140,206360
35981,170314,29358,199686
35982,326627,29123,355764
35983,154841,28930,183784
35984,322120,34145,356284
35985,263872,33093,296981
35986,499622,36178,535813
35987,374429,35984,410428
35988,346709,36344,383067
35989,1523912,42766,1566698
35990,719027,38037,757077
35991,469757,35991,506157
35992,261303,32983,294301
35993,242578,33308,275901
35994,251182,33846,285042
35995,277617,34365,311996
35996,286779,35841,322640
35997,315599,35891,351505
35998,394668,38041,432723
35999,429162,34172,463353
36000,538940,38637,577592
36001,785663,38221,823897
36002,686254,37952,724221
36003,517934,35240,553188
36004,478616,34467,513098
36005,369174,34796,403985
36006,418694,35563,454273
36007,391315,35560,426895
36008,331702,31591,363307
36009,384619,33436,418068
36010,304683,31097,335793
36011,311498,32571,344083
36012,309513,31182,340708
36013,313828,31452,345293
36014,331122,33874,365010
36015,1115182,28580,1143776
36016,515607,29914,545534
36017,436517,37750,474280
36018,575057,32306,607386
36019,483875,33576,517472
36020,570143,51210,621367
36021,708824,32261,741135
36022,582053,31916,613987
36023,405441,33088,438547
36024,505089,37525,542644
36025,494092,51660,545774
36026,558167,40985,599165
36027,523354,41814,565182
36028,763552,64998,828566
36029,876785,85607,962414
36030,889849,74810,964682
36031,561814,72974,634812
36032,398450,78146,476620
36033,419963,72211,492197
36034,385736,77285,463045
36035,616413,83788,700233
36036,614120,87994,702144
36037,842735,238544,1081303
36038,1635023,198205,1833295
36039,908874,171123,1080065
36040,317287,74762,392074
36041,364269,74330,438625
36042,468470,75461,543957
36043,403074,74807,477907
36044,337416,75122,412564
36045,315241,85130,400395
36046,320034,73519,393582
36047,330195,73417,403638
36048,310326,74346,384698
36049,323748,74185,397959
36050,303301,78569,381895
36051,310857,73376,384259
36052,316135,73776,389937
36053,321084,74123,395233
36054,295691,73827,369544
36055,307701,74020,381747
36056,290207,73399,363632
36057,343375,74237,417636
36058,278785,74475,353286
36059,281287,74121,355434
36060,272750,74630,347406
36061,403695,42801,446520
36062,413864,32114,446024
36063,350733,31644,382411
36064,364282,31466,395784
36065,347781,31822,379636
36066,347680,32213,379926
36067,340062,31902,372000
36068,334436,31838,366311
36069,351844,31733,383614
36070,377199,30296,407532
36071,418133,31834,449991
36072,335795,29975,365805
36073,271827,30334,302183
36074,514443,29645,544103
36075,397387,29419,426820
36076,192197,29703,221913
36077,350222,29640,379876
36078,332581,30245,362839
36079,256426,29685,286125
36080,161067,30042,191124
36081,168180,29718,197912
36082,148807,29389,178209
36083,538231,77748,615992
36084,469847,74526,544397
36085,695661,73833,769518
36086,338814,78475,417315
36087,339357,73307,412686
36088,308059,74274,382359
36089,341684,74498,416208
36090,292473,75038,367537
36091,305958,75774,381758
36092,327707,81857,409723
36093,408161,78800,486989
36094,509357,89359,598743
36095,627002,87404,714433
36096,356122,84510,440658
36097,319623,94344,413993
36098,306946,35849,342866
36099,358763,44651,403440
36100,469259,32739,502046
36101,380945,31052,412034
36102,461390,35492,496895
36103,400455,38261,438731
36104,329630,41168,370813
36105,420514,39698,460226
36106,376291,36064,412370
36107,454571,38835,493420
36108,380833,34899,415754
36109,358724,36509,395249
36110,550019,47796,597963
36111,766530,43406,809954
36112,477220,36661,513910
36113,389858,37105,426979
36114,263532,36297,299844
36115,460645,40538,501200
36116,481824,36595,518435
36117,413738,38107,451861
36118,402499,37765,440279
36119,450163,36833,487013
36120,526264,40086,566367
36121,589878,40126,630030
36122,558917,39560,598496
36123,672791,39189,711996
36124,456028,38883,494935
36125,381659,39221,420899
36126,403168,42853,446038
36127,562379,49660,612062
36128,544980,49812,594815
36129,465872,49821,515713
36130,533381,49198,582602
36131,502628,49819,552479
36132,605814,49165,655001
36133,475376,38169,513568
36134,398562,40129,438725
36135,409190,45703,454908
36136,466180,38351,504548
36137,549972,38219,588208
36138,671932,107305,779256
36139,677409,102694,780136
36140,514457,101192,615692
36141,450915,77345,528294
36142,411542,78140,489708
36143,502116,82905,585046
36144,391618,78606,470246
36145,414218,79319,493563
36146,365986,80605,446619
36147,615325,141182,756530
36148,898593,147319,1045953
36149,804647,84099,888805
36150,516062,80018,596108
36151,510390,83022,593438
36152,449393,78839,528258
36153,453806,79273,533107
36154,398667,76336,475027
36155,474974,79361,554361
36156,342770,76680,419476
36157,315307,77021,392354
36158,344448,77352,421826
36159,361998,76805,438831
36160,406660,47737,454425
36161,358211,32856,391119
36162,313538,32057,345615
36163,302423,32542,334984
36164,263982,32216,296218
36165,317208,77668,394892
36166,366296,76948,443270
36167,319263,86043,405332
36168,350541,34724,385338
36169,310218,33377,343630
36170,303051,32763,335829
36171,311614,32841,344469
36172,299310,32732,332058
36173,387082,33274,420370
36174,505845,82301,588160
36175,424147,80306,504479
36176,421607,79024,500657
36177,348298,78375,426706
36178,369962,78933,448917
36179,377063,79581,456666
36180,385702,79224,464951
36181,418797,79805,498628
36182,402081,80016,482124
36183,394587,85294,479909
36184,411644,81631,493306
36185,372610,85453,458091
36186,429541,80669,510243
36187,452414,86286,538726
36188,438792,81388,520208
36189,367186,87625,454882
36190,380486,79125,459640
36191,363083,78423,441534
36192,350475,80176,430674
36193,378277,80143,458445
36194,456283,78387,534693
36195,340792,78665,419481
36196,316315,79006,395344
36197,348657,77309,425988
36198,328210,82966,411199
36199,333265,77812,411100
36200,330615,78414,409052
36201,317961,79472,397455
36202,338109,77431,415562
36203,311712,81697,393431
36204,320126,78567,398716
36205,305010,78291,383324
36206,316492,77948,394462
36207,333580,77989,411592
36208,318781,81912,400713
36209,330966,77770,408759
36210,310763,78132,388915
36211,425158,84259,509440
36212,434120,83997,518147
36213,393662,83995,477688
36214,366060,84432,450522
36215,354554,99364,453948
36216,406986,98685,505706
36217,387290,100438,487761
36218,424905,100817,525761
36219,412213,114262,526505
36220,412536,113733,526300
36221,418163,105525,523721
36222,495002,57199,552296
36223,508168,50303,558521
36224,520771,53062,573855
36225,523684,49384,573092
36226,824776,53603,878401
36227,846740,58691,905459
36228,859408,68239,927673
36229,1004920,90469,1095450
36230,835198,69256,904555
36231,730286,68269,798630
36232,735570,83873,819486
36233,646939,60400,707423
36234,648178,60668,708919
36235,585801,55966,641816
36236,517696,54655,572377
36237,483592,50549,534174
36238,453686,51275,504983
36239,766466,53878,820369
36240,673669,63908,737606
36241,565547,65107,630684
36242,605054,64479,669563
36243,599340,64059,663428
36244,559566,63234,622830
36245,585443,61904,647374
36246,595174,65764,660966
36247,535909,60455,596391
36248,493643,58500,552171
36249,479053,56186,535263
36250,553228,54580,607832
36251,487615,56426,544065
36252,516171,56099,572294
36253,439986,55504,495515
36254,496754,55934,552714
36255,580762,55336,636124
36256,397380,56438,453842
36257,413279,50757,464067
36258,276317,51392,327731
36259,266591,51584,318199
36260,260850,50533,311407
36261,280148,46963,327133
36262,228159,47471,275651
36263,236091,47709,283822
36264,256947,41211,298180
36265,207322,40832,248173
36266,247255,41320,288596
36267,195681,39499,235204
36268,243477,39096,282590
36269,191729,38955,230702
36270,201795,39113,240932
36271,199294,39042,238354
36272,186836,34586,221447
36273,181905,35218,217140
36274,165933,35336,201290
36275,239294,32709,272032
36276,266098,33362,299473
36277,201279,33257,234549
36278,207365,33273,240653
36279,186645,34284,220945
36280,201133,35759,236913
36281,179917,36287,216225
36282,277665,36556,314237
36283,271623,36499,308137
36284,216412,37576,254003
36285,215766,39867,255650
36286,211543,40936,252497
36287,301402,45284,346705
36288,276859,45129,322008
36289,372975,44557,417551
36290,313748,50742,364511
36291,300141,49342,349505
36292,263794,51099,315017
36293,340524,50464,391008
36294,268900,51475,320397
36295,284433,57395,341851
36296,456688,56290,513002
36297,345522,58220,403768
36298,390137,62193,452360
36299,370082,61113,431223
36300,327891,56033,383952
36301,320976,55564,376566
36302,287763,51620,339407
36303,378858,78027,456908
36304,362336,51485,413904
36305,357280,48190,405518
36306,236650,48243,284916
36307,336494,47432,383958
36308,331543,48033,379619
36309,262592,47778,310393
36310,314760,49422,364214
36311,301732,51792,353546
36312,280835,51735,332593
36313,271707,51619,323350
36314,408011,57652,465694
36315,508653,62232,570922
36316,894473,65444,959945
36317,738063,60578,798669
36318,645807,56103,701936
36319,684117,57645,741786
36320,640632,49738,690402
36321,534856,45184,580071
36322,477888,44569,522486
36323,354965,40463,395454
36324,355817,40421,396257
36325,392105,39037,431166
36326,350171,39252,389441
36327,309703,34874,344597
36328,408259,34337,442611
36329,295167,34366,329550
36330,274067,30433,304522
36331,261351,30487,291858
36332,254185,30749,284947
36333,249397,30108,279519
36334,231211,33439,264668
36335,275034,29237,304284
36336,235443,29231,264687
36337,268968,28935,297920
36338,251427,29434,280879
36339,274506,29278,303797
36340,283662,29627,313301
36341,345485,29011,374520
36342,227532,29080,256625
36343,256055,29050,285122
36344,213024,29203,242246
36345,323329,29615,352960
36346,247325,28958,276297
36347,221627,29395,251041
36348,202273,29488,231780
36349,208249,29255,237519
36350,202483,29832,232328
36351,263231,29724,292983
36352,280405,28763,309181
36353,249451,29053,278518
36354,255041,29324,284377
36355,212506,28805,241325
36356,327905,28954,356873
36357,267950,29943,297906
36358,242649,30006,272669
36359,249706,30415,280137
36360,329136,29301,358449
36361,215295,29411,244720
36362,219576,29359,248951
36363,236743,29223,265980
36364,217471,29210,246695
36365,214759,29378,244153
36366,212196,29273,241480
36367,280957,29493,310463
36368,217285,29925,247224
36369,275905,29317,305235
36370,254546,29826,284384
36371,277053,29590,306657
36372,273030,29846,302889
36373,305497,29998,335508
36374,226806,29445,256265
36375,220179,29425,249618
36376,217834,29553,247400
36377,346493,30345,376851
36378,255260,29507,284780
36379,225638,29568,255221
36380,302362,30869,333244
36381,229618,29767,259399
36382,207267,29342,236622
36383,273643,29930,303587
36384,280235,29440,309690
36385,330425,29648,360087
36386,262271,29430,291713
36387,222414,29910,252336
36388,350784,30598,381395
36389,276867,29514,306393
36390,257256,29447,286715
36391,354229,30620,384865
36392,323669,29652,353332
36393,222756,29615,252384
36394,227337,29789,257138
36395,222349,29719,252081
36396,232818,30372,263202
36397,220512,29389,249915
36398,219636,29253,248902
36399,267090,29235,296339
36400,216151,29173,245337
36401,281123,29105,310242
36402,353375,30051,383440
36403,292635,30807,323456
36404,326512,30126,356651
36405,425949,30926,456888
36406,310730,30980,341726
36407,337003,30899,367916
36408,272620,30204,302838
36409,338532,31027,369572
36410,256377,29868,286257
36411,232017,29729,261759
36412,290149,29505,319668
36413,560421,30629,591062
36414,440517,33946,474476
36415,322042,29847,351902
36416,239152,29242,268409
36417,242109,29364,271486
36418,238836,29234,268083
36419,165708,29296,195017
36420,285292,29174,314480
36421,200364,29509,229885
36422,233092,29720,262825
36423,216311,29876,246199
36424,245951,29232,275196
36425,142900,28685,171599
36426,194823,29265,224101
36427,144426,30141,174582
36428,141951,29077,171098
36429,139165,29026,168203
36430,138295,29099,167410
36431,142519,29202,171736
36432,143640,29116,172768
36433,198720,28851,227584
36434,249389,29065,278469
36435,203591,30387,233992
36436,200309,28766,229088
36437,252070,29015,281098
36438,184346,29234,213593
36439,141827,28833,170672
36440,139230,28912,168155
36441,204865,29274,234153
36442,138211,29435,167658
36443,183146,28861,212020
36444,131198,29120,160332
36445,130078,29457,159550
36446,239885,29262,269158
36447,143301,28643,171957
36448,140154,28986,169154
36449,134912,29002,163927
36450,129219,29292,158526
36451,179234,30940,210188
36452,264628,29014,293653
36453,182248,29230,211492
36454,139433,29041,168487
36455,174974,29220,204209
36456,252390,29674,282077
36457,140330,28921,169266
36458,178156,28932,207101
36459,140258,29492,169764
36460,138952,29093,168059
36461,140523,29193,169730
36462,140293,28893,169200
36463,140342,29333,169688
36464,138652,28991,167657
36465,198373,29266,227653
36466,170491,28833,199338
36467,222055,29559,251626
36468,204811,29205,234030
36469,256382,28935,285330
36470,145484,29091,174588
36471,146497,29143,175653
36472,148332,29505,177851
36473,161524,29033,190569
36474,248333,40123,288470
36475,221883,32443,254371
36476,139803,29368,169197
36477,134137,29348,163498
36478,307751,29415,337181
36479,363057,29452,392522
36480,282399,29350,311767
36481,361643,44600,406258
36482,267447,29661,297151
36483,254202,29440,283661
36484,635798,44438,680247
36485,316827,29883,346752
36486,248616,29368,278020
36487,284092,31904,316013
36488,284069,29467,313549
36489,223898,28973,252888
36490,249223,28751,277988
36491,228842,29560,258416
36492,223823,29209,253045
36493,223080,29337,252431
36494,274016,29571,303605
36495,249285,29754,279051
36496,234920,29377,264310
36497,299137,29289,328439
36498,490573,30185,520772
36499,318701,29869,348583
36500,287698,30586,318298
36501,287115,30607,317741
36502,269905,29917,299834
36503,463759,32681,496451
36504,273216,29826,303057
36505,222449,30088,252550
36506,227006,30079,257098
36507,254751,30354,285118
36508,240883,31108,272061
36509,242069,31034,273116
36510,375841,31768,407626
36511,268360,31080,299455
36512,248359,31026,279404
36513,351660,31000,382675
36514,276699,30763,307475
36515,252287,30147,282453
36516,349961,30720,380700
36517,275572,31631,307222
36518,628163,33135,661311
36519,641656,30853,672525
36520,641649,37468,679137
36521,517187,36798,554002
36522,447111,37595,484723
36523,402029,37951,440004
36524,401231,38259,439514
36525,349410,37982,387410
36526,321299,38116,359433
36527,402859,36522,439397
36528,255013,36240,291274
36529,252220,34843,287085
36530,316228,85337,401588
36531,285984,80980,366990
36532,242560,80824,323410
36533,222049,72591,294666
36534,207347,72861,280234
36535,179855,77851,257730
36536,220404,31600,252030
36537,204359,30267,234650
36538,170583,29749,200347
36539,157800,29884,187702
36540,146190,29949,176152
36541,141326,30064,171403
36542,166313,29905,196232
36543,152948,29950,182911
36544,146798,29830,176641
36545,153046,29666,182725
36546,144978,29862,174854
36547,149638,30197,179847
36548,170838,29931,200782
36549,206458,29723,236194
36550,157053,29863,186929
36551,157737,29677,187431
36552,149363,30008,179384
36553,161568,29772,191366
36554,202620,29966,232601
36555,155959,30369,186347
36556,151514,30133,181662
36557,149796,30017,179832
36558,146258,29757,176029
36559,186075,29999,216093
36560,146788,29694,176496
36561,165158,29235,194406
36562,167095,30146,197254
36563,152834,29902,182750
36564,147230,29852,177096
36565,164140,30179,194346
36566,206594,30547,237154
36567,152782,30388,183188
36568,150652,30306,180974
36569,147987,29889,177891
36570,140619,29872,170517
36571,196803,30438,227259
36572,143469,29810,173294
36573,137607,30525,168147
36574,192849,30682,223549
36575,151085,30500,181604
36576,154082,30372,184467
36577,153584,29945,183549
36578,139157,30073,169243
36579,148593,30623,179234
36580,151179,30189,181387
36581,188873,29525,218412
36582,207591,30527,238132
36583,151077,30921,182011
36584,150189,29925,180127
36585,151386,30013,181411
36586,190200,30527,220740
36587,153127,30933,184076
36588,152863,29902,182779
36589,149819,30315,180147
36590,148647,30046,178706
36591,187843,30126,217981
36592,147380,29495,176888
36593,160004,29860,189878
36594,152025,29944,181982
36595,151911,29940,181864
36596,161785,30014,191813
36597,145842,29849,175704
36598,207056,30293,237363
36599,151303,30113,181429
36600,152504,30140,182660
36601,138344,29419,167777
36602,138376,29668,168062
36603,199953,30161,230132
36604,140020,30507,170540
36605,139162,30323,169509
36606,186452,30168,216634
36607,148294,29831,178151
36608,146654,29716,176389
36609,151275,29733,181024
36610,139108,31241,170368
36611,152428,30546,182990
36612,209238,31060,240310
36613,193218,31095,224327
36614,261563,30468,292045
36615,152802,30536,183366
36616,157676,31352,189041
36617,153944,31122,185095
36618,279802,32704,312534
36619,162173,30885,193073
36620,153048,30440,183507
36621,153130,30672,183826
36622,151305,30617,181942
36623,199625,30400,230044
36624,156824,31164,188007
36625,156046,31116,187185
36626,147645,30488,178154
36627,153943,30959,184921
36628,162564,30740,193380
36629,191808,30641,222464
36630,196974,31424,228410
36631,152566,31074,183654
36632,149583,30240,179843
36633,138643,34789,173451
36634,150827,31042,181884
36635,216537,30922,247480
36636,151015,30657,181687
36637,142733,30719,173471
36638,172525,36152,208690
36639,166924,31005,197948
36640,266451,30719,297184
36641,166318,30808,197140
36642,144926,30438,175377
36643,158457,31569,190039
36644,218423,31292,249728
36645,215611,31218,246843
36646,216287,31627,247929
36647,160240,33062,193316
36648,160660,30985,191659
36649,158188,31061,189265
36650,271303,31199,302515
36651,154730,30754,185498
36652,155320,30843,186176
36653,152836,30319,183168
36654,147353,30338,177705
36655,157249,30577,187842
36656,146588,31072,177673
36657,152620,30700,183333
36658,145543,30256,175813
36659,206589,31345,237948
36660,165368,30989,196371
36661,187052,30877,217944
36662,275931,30819,306765
36663,155323,30605,185942
36664,151792,30949,182755
36665,139593,30777,170384
36666,140380,30994,171387
36667,274126,30815,304960
36668,144768,30405,175187
36669,137273,30670,167963
36670,149721,30791,180530
36671,159286,30503,189803
36672,262197,30901,293110
36673,157270,30825,188109
36674,145504,30943,176458
36675,148753,30840,179606
36676,207687,31693,239396
36677,216692,31829,248536
36678,216634,31716,248364
36679,153803,31162,184978
36680,150214,30199,180427
36681,146853,30508,177375
36682,278536,31732,310283
36683,441937,31891,473842
36684,472934,31225,504171
36685,365328,30667,396009
36686,342229,34044,376288
36687,432334,30855,463202
36688,254100,31230,285344
36689,265290,31145,296447
36690,242906,31459,274378
36691,245820,30798,276634
36692,236809,30456,267279
36693,264123,30477,294616
36694,301916,31101,333029
36695,231273,30424,261711
36696,234710,30563,265288
36697,223973,31101,255087
36698,225018,30337,255370
36699,285686,30520,316218
36700,232895,30674,263582
36701,220358,30406,250778
36702,234903,30721,265638
36703,270280,30931,301224
36704,355000,31233,386248
36705,237293,30408,267713
36706,216400,30531,246944
36707,232300,30471,262792
36708,230231,30875,261121
36709,321732,30829,352574
36710,226137,30508,256659
36711,242170,30147,272332
36712,230733,30460,261209
36713,223385,30670,254069
36714,380808,30569,411391
36715,228107,30427,258547
36716,232199,30834,263046
36717,222194,30494,252702
36718,241156,30311,271479
36719,371873,30571,402457
36720,224980,30500,255495
36721,252539,30395,282945
36722,270040,30596,300650
36723,245099,30332,275443
36724,256108,30796,286917
36725,280745,29919,310678
36726,403463,30500,433982
36727,250638,29884,280535
36728,250415,29863,280291
36729,281238,29735,310985
36730,235180,30238,265431
36731,377580,30064,407663
36732,230278,30276,260567
36733,237255,29847,267114
36734,251844,29860,281717
36735,382150,30053,412217
36736,333205,30001,363220
36737,242539,29527,272079
36738,220558,29876,250446
36739,229997,29514,259525
36740,226478,29518,256008
36741,396759,29880,426652
36742,229798,29678,259489
36743,232467,29872,262352
36744,237607,29745,267365
36745,230401,29536,259949
36746,378694,29880,408587
36747,233964,29815,263792
36748,227011,29938,256963
36749,230095,29873,259983
36750,229134,29686,258833
36751,379353,29643,409009
36752,234833,29684,264531
36753,234061,29700,263776
36754,269060,29960,299033
36755,234556,29597,264166
36756,240698,29836,270548
36757,264492,29847,294351
36758,400239,29469,429721
36759,231855,29771,261637
36760,228414,29792,258219
36761,349825,29810,379650
36762,226066,29958,256040
36763,329952,29992,359957
36764,228868,29713,258593
36765,223071,29718,252803
36766,243572,29824,273409
36767,431685,29828,461526
36768,364243,29696,393954
36769,255370,29610,284993
36770,239715,29525,269254
36771,277352,29920,307286
36772,257480,29966,287462
36773,404716,29820,434549
36774,256627,29549,286190
36775,247671,29623,277308
36776,241231,29638,270883
36777,254622,29794,284432
36778,385612,30053,415679
36779,242286,29847,272146
36780,475458,29746,505219
36781,410406,29785,440205
36782,263576,29579,293168
36783,407883,29868,437766
36784,184459,30144,214617
36785,305899,29586,335498
36786,182451,29756,212220
36787,151142,29653,180807
